SampleID	Phylum	Relative abundance (%)	TreatmentID	Site	Treatment	Soiltype	Compartments
RCCSNPK3	Chloroflexi	10.99 	NPK3	CC	NPK	BSA	RS
RCCSNPK3	Deinococcota	0.02 	NPK3	CC	NPK	BSA	RS
RCCSNPK3	Firmicutes	5.85 	NPK3	CC	NPK	BSA	RS
RCCSNPK3	Gemmatimonadota	3.96 	NPK3	CC	NPK	BSA	RS
RCCSNPK3	Myxococcota	1.85 	NPK3	CC	NPK	BSA	RS
RCCSNPK3	Nitrospirota	0.62 	NPK3	CC	NPK	BSA	RS
RCCSNPK3	Alphaproteobacteria	15.60 	NPK3	CC	NPK	BSA	RS
RCCSNPK3	Gammaproteobacteria	24.59 	NPK3	CC	NPK	BSA	RS
RCCSNPK3	unclassified	0.15 	NPK3	CC	NPK	BSA	RS
RCCSNPK3	Others	2.71 	NPK3	CC	NPK	BSA	RS
